transaction_id,timestamp,merchant_id,customer_id,device_id,payment_instrument_id,amount,amount_log,hour_of_day,day_of_week,is_weekend,is_night,merchant_category_idx,pi_type_idx,cust_age_days,cust_txn_count_prev,cust_amount_sum_prev,cust_amount_mean_prev,cust_amount_std_prev,cust_amount_max_prev,cust_days_since_last_txn,cust_amount_to_mean_ratio,cust_amount_zscore,cust_is_first_txn,cust_decline_rate_prev,velocity_txn_count_1h,velocity_amount_sum_1h,velocity_txn_count_24h,velocity_amount_sum_24h,velocity_txn_count_7d,velocity_amount_sum_7d,merchant_age_days,merchant_txn_count_prev,merchant_amount_mean_prev,merchant_amount_std_prev,merchant_decline_rate_prev,merchant_velocity_txn_count_1h,merchant_velocity_txn_count_24h,merchant_velocity_txn_count_7d,amount_to_merchant_mean_ratio,device_txn_count_prev,device_distinct_cust_prev,device_distinct_merchants_prev,device_velocity_count_24h,device_velocity_count_7d,device_is_new_for_cust,device_age_days,pi_txn_count_prev,pi_distinct_cust_prev,pi_distinct_merchants_prev,pi_velocity_count_1h,pi_velocity_count_24h,pi_age_days,is_fraud,is_fraud_ground_truth,fraud_archetype,fraud_case_id
74,2025-01-06 10:16:00,1156,2385,3115,3236,4077.71,8.3135,10,0,0,0,2,1,5.14,0,0.0,1079.25,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,1.45,0,8086.64,0.0,0.0,0,0,0,0.5043,0,0,0,0,0,1,5.43,0,0,0,0,0,4.22,False,False,none,
75,2025-01-06 10:24:22,768,28663,37466,38572,4806.27,8.4779,10,0,0,0,2,1,1.85,0,0.0,1735.39,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,0,9137.94,0.0,0.0,0,0,0,0.526,0,0,0,0,0,1,1.98,0,0,0,0,0,1.67,False,False,none,
76,2025-01-06 10:49:43,1287,19340,25289,26000,242.24,5.494,10,0,0,0,5,1,5.07,0,0.0,777.71,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,0,391.8,0.0,0.0,0,0,0,0.6183,0,0,0,0,0,1,5.45,0,0,0,0,0,4.27,False,False,none,
77,2025-01-06 11:51:26,132,37472,48991,50423,2290.52,7.737,11,0,0,0,3,1,4.63,0,0.0,3133.95,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,0,729.41,0.0,0.0,0,0,0,3.1402,0,0,0,0,0,1,5.04,0,0,0,0,0,4.02,False,False,none,
78,2025-01-06 14:00:47,454,12658,16510,17030,2082.87,7.642,14,0,0,0,4,1,5.5,1,1931.58,1931.58,0.0,1931.58,4.008808,1.0783,0.0,0,0.0,0,0.0,0,0.0,1,1931.58,0.0,0,2141.9,0.0,0.0,0,0,0,0.9724,1,1,1,0,1,0,4.01,1,1,1,0,0,4.01,False,False,none,
79,2025-01-06 14:14:02,135,2233,2916,3026,1893.02,7.5465,14,0,0,0,1,2,3.3,0,0.0,771.12,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,0,3609.4,0.0,0.0,0,0,0,0.5245,0,0,0,0,0,1,3.74,0,0,0,0,0,2.36,False,False,none,
80,2025-01-06 15:09:44,1500,16453,21515,22132,1010.18,6.9189,15,0,0,0,0,1,3.43,0,0.0,996.93,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,0,523.04,0.0,0.0,0,0,0,1.9314,0,0,0,0,0,1,4.27,0,0,0,0,0,3.27,False,False,none,
81,2025-01-06 15:29:56,719,16640,21753,22372,775.08,6.6543,15,0,0,0,0,1,0.85,0,0.0,1170.75,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,0,573.97,0.0,0.0,0,0,0,1.3504,0,0,0,0,0,1,1.51,0,0,0,0,0,0.65,False,False,none,
82,2025-01-06 15:36:24,176,6554,8575,8824,3635.0,8.1986,15,0,0,0,2,3,3.15,0,0.0,1470.17,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,0,6935.96,0.0,0.0,0,0,0,0.5241,0,0,0,0,0,1,3.15,0,0,0,0,0,2.81,False,False,none,
83,2025-01-06 15:48:27,199,32540,42505,43794,1679.18,7.4267,15,0,0,0,4,1,4.61,1,1232.66,1232.66,0.0,1232.66,0.912049,1.3622,0.0,0,1.0,0,0.0,1,1232.66,1,1232.66,0.0,0,2554.69,0.0,0.0,0,0,0,0.6573,1,1,1,1,1,0,0.91,1,1,1,0,1,0.91,False,False,none,
84,2025-01-06 16:40:57,834,39242,51302,52802,530.99,6.2766,16,0,0,0,0,1,1.61,0,0.0,806.11,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,0,687.02,0.0,0.0,0,0,0,0.7729,0,0,0,0,0,1,2.31,0,0,0,0,0,0.82,False,False,none,
85,2025-01-06 16:48:00,940,27062,35362,36412,902.42,6.8062,16,0,0,0,4,2,1.66,0,0.0,1133.14,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,0,1917.38,0.0,0.0,0,0,0,0.4707,0,0,0,0,0,1,1.85,0,0,0,0,0,1.07,False,False,none,
86,2025-01-06 17:12:17,1218,39129,51157,52651,3735.05,8.2258,17,0,0,0,1,1,3.28,1,2029.32,2029.32,0.0,2029.32,2.847373,1.8405,0.0,0,1.0,0,0.0,0,0.0,1,2029.32,1.25,0,3916.8,0.0,0.0,0,0,0,0.9536,1,1,1,0,1,0,2.85,1,1,1,0,0,2.85,False,False,none,
87,2025-01-06 17:19:01,176,25951,33890,34920,4562.85,8.4259,17,0,0,0,2,1,4.1,0,0.0,1443.35,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,1,3635.0,0.0,0.0,0,1,1,1.2553,0,0,0,0,0,1,4.28,0,0,0,0,0,3.51,False,False,none,
88,2025-01-06 17:45:03,269,30081,39302,40500,4103.52,8.3198,17,0,0,0,4,1,3.15,0,0.0,4694.82,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,0,2811.77,0.0,0.0,0,0,0,1.4594,0,0,0,0,0,1,4.12,0,0,0,0,0,2.29,False,False,none,
89,2025-01-06 18:40:07,991,2316,3024,3141,5859.83,8.676,18,0,0,0,0,0,3.8,0,0.0,8862.15,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,0,418.98,0.0,0.0,0,0,0,13.9859,0,0,0,0,0,1,4.12,0,0,0,0,0,2.91,False,False,none,
90,2025-01-06 18:47:19,176,19485,25480,26205,3119.6,8.0458,18,0,0,0,2,2,2.89,0,0.0,1374.4,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,2,4098.93,656.09,0.0,0,2,2,0.7611,0,0,0,0,0,1,3.06,0,0,0,0,0,1.9,False,False,none,
91,2025-01-06 19:17:13,1357,38116,49845,51282,5276.57,8.5712,19,0,0,0,9,1,1.86,0,0.0,1910.01,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,0,12159.74,0.0,0.0,0,0,0,0.4339,0,0,0,0,0,1,2.36,0,0,0,0,0,1.03,False,False,none,
92,2025-01-06 20:02:08,205,3315,4334,4450,3658.09,8.205,20,0,0,0,2,1,3.43,0,0.0,1163.92,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,0,8506.59,0.0,0.0,0,0,0,0.43,0,0,0,0,0,1,3.87,0,0,0,0,0,2.99,False,False,none,
93,2025-01-06 20:49:54,165,17010,22226,22860,3181.19,8.0653,20,0,0,0,1,1,1.18,0,0.0,3977.33,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,0,2541.19,0.0,0.0,0,0,0,1.2519,0,0,0,0,0,1,1.54,0,0,0,0,0,0.71,False,False,none,
94,2025-01-06 21:12:12,235,3302,4316,4431,756.92,6.6306,21,0,0,0,3,1,2.33,0,0.0,815.93,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,0,906.32,0.0,0.0,0,0,0,0.8352,0,0,0,0,0,1,2.7,0,0,0,0,0,1.78,False,False,none,
95,2025-01-06 23:44:19,1366,2170,2836,2944,7715.29,8.9511,23,0,0,0,9,1,3.72,0,0.0,1469.7,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,0,15582.49,0.0,0.0,0,0,0,0.4951,0,0,0,0,0,1,4.46,0,0,0,0,0,3.71,False,False,none,
96,2025-01-06 23:45:17,79,38116,49845,51282,2733.0,7.9135,23,0,0,0,1,1,2.05,1,5276.57,5276.57,0.0,5276.57,0.186157,0.518,0.0,0,0.0,0,0.0,1,5276.57,1,5276.57,0.0,2,1890.19,376.92,0.0,0,0,2,1.4459,1,1,1,1,1,0,0.19,1,1,1,0,1,0.19,False,False,none,
97,2025-01-06 23:57:10,561,19288,25222,25922,579.45,6.3638,23,0,0,0,4,1,0.11,0,0.0,264.83,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,0,1675.19,0.0,0.0,0,0,0,0.3459,0,0,0,0,0,1,0.4,0,0,0,0,0,0.0,False,False,none,
98,2025-01-07 00:40:13,139,2593,3385,3512,769.92,6.6476,0,1,0,1,7,1,1.74,0,0.0,793.78,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,0,1320.02,0.0,0.0,0,0,0,0.5833,0,0,0,0,0,1,1.81,0,0,0,0,0,0.99,False,False,none,
99,2025-01-07 02:03:14,1078,34661,45306,46656,6089.28,8.7144,2,1,0,1,5,1,4.68,0,0.0,5975.83,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,0,485.61,0.0,0.0,0,0,0,12.5394,0,0,0,0,0,1,5.28,0,0,0,0,0,3.97,False,False,none,
100,2025-01-07 05:34:39,771,13987,18246,18817,856.89,6.7545,5,1,0,1,6,3,3.23,0,0.0,1128.77,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,0,677.81,0.0,0.0,0,0,0,1.2642,0,0,0,0,0,1,3.96,0,0,0,0,0,2.84,False,False,none,
101,2025-01-07 05:38:01,239,19082,24951,25652,5642.18,8.6382,5,1,0,1,2,1,1.44,0,0.0,2549.06,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,0,8825.4,0.0,0.0,0,0,0,0.6393,0,0,0,0,0,1,1.51,0,0,0,0,0,0.93,False,False,none,
102,2025-01-07 06:54:34,214,39332,51414,52922,8949.94,9.0995,6,1,0,0,7,1,1.99,0,0.0,9971.75,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1510.47,0.0,0.0,0,0,1,5.9253,0,0,0,0,0,1,2.67,0,0,0,0,0,1.89,False,False,none,
103,2025-01-07 08:03:07,383,2865,3739,3884,2365.63,7.7692,8,1,0,0,7,1,4.54,0,0.0,1291.48,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,0,1692.84,0.0,0.0,0,0,0,1.3974,0,0,0,0,0,1,4.82,0,0,0,0,0,4.35,False,False,none,
104,2025-01-07 08:09:09,1122,8799,11508,11849,3692.11,8.2142,8,1,0,0,4,1,2.82,0,0.0,3499.91,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,0,1903.78,0.0,0.0,0,0,0,1.9394,0,0,0,0,0,1,3.51,0,0,0,0,0,2.28,False,False,none,
105,2025-01-07 10:09:47,455,7058,9228,9499,3672.57,8.2089,10,1,0,0,4,1,3.79,0,0.0,2420.01,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,0,2605.72,0.0,0.0,0,0,0,1.4094,0,0,0,0,0,1,4.7,0,0,0,0,0,3.56,False,False,none,
106,2025-01-07 10:29:14,83,24545,32064,33035,993.46,6.9022,10,1,0,0,7,1,0.47,0,0.0,1304.62,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,0,2291.98,0.0,0.0,0,0,0,0.4335,0,0,0,0,0,1,1.36,0,0,0,0,0,0.0,False,False,none,
107,2025-01-07 11:04:21,576,37569,49111,50556,6814.91,8.827,11,1,0,0,9,1,6.21,0,0.0,296.28,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,0,12241.88,0.0,0.0,0,0,0,0.5567,0,0,0,0,0,1,6.13,0,0,0,0,0,5.82,False,False,none,
108,2025-01-07 11:31:33,455,8799,11508,11849,3501.78,8.1613,11,1,0,0,4,1,2.96,1,3692.11,3692.11,0.0,3692.11,0.140556,0.9484,0.0,0,0.0,0,0.0,1,3692.11,1,3692.11,0.0,1,3672.57,0.0,0.0,0,1,1,0.9535,1,1,1,1,1,0,0.14,1,1,1,0,1,0.14,False,False,none,
109,2025-01-07 11:39:46,1135,2575,3360,3486,1904.76,7.5526,11,1,0,0,3,1,0.09,0,0.0,3422.08,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,0,846.06,0.0,0.0,0,0,0,2.2513,0,0,0,0,0,1,0.96,0,0,0,0,0,0.0,False,False,none,
110,2025-01-07 12:49:06,818,10460,13661,14073,5359.39,8.5868,12,1,0,0,9,1,1.66,0,0.0,2103.88,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.46,0,11725.15,0.0,0.0,0,0,0,0.4571,0,0,0,0,0,1,2.42,0,0,0,0,0,0.96,False,False,none,
111,2025-01-07 13:39:31,350,13666,17836,18379,1967.52,7.585,13,1,0,0,4,2,0.53,0,0.0,700.61,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,0,2604.91,0.0,0.0,0,0,0,0.7553,0,0,0,0,0,1,0.92,0,0,0,0,0,0.35,False,False,none,
112,2025-01-07 14:13:30,1395,14834,19375,19965,1803.42,7.498,14,1,0,0,8,0,4.71,0,0.0,673.07,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,0,4577.28,0.0,0.0,0,0,0,0.394,0,0,0,0,0,1,5.62,0,0,0,0,0,4.33,False,False,none,
113,2025-01-07 14:23:25,132,13333,17386,17940,1102.64,7.0064,14,1,0,0,3,1,0.94,0,0.0,976.25,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,1,2290.52,0.0,0.0,0,0,1,0.4814,0,0,0,0,0,1,1.88,0,0,0,0,0,0.73,False,False,none,
114,2025-01-07 14:39:10,818,12702,16566,17093,12130.06,9.4035,14,1,0,0,9,1,2.27,0,0.0,5577.91,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.53,1,5359.39,0.0,0.0,0,1,1,2.2633,0,0,0,0,0,1,2.8,0,0,0,0,0,1.82,False,False,none,
115,2025-01-07 14:49:29,777,17446,22808,23464,2679.78,7.8939,14,1,0,0,1,2,2.74,0,0.0,2137.64,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,0,4501.54,0.0,0.0,0,0,0,0.5953,0,0,0,0,0,1,3.56,0,0,0,0,0,2.65,False,False,none,
116,2025-01-07 16:06:33,641,38671,50570,52039,587.92,6.3783,16,1,0,0,0,2,0.05,0,0.0,642.19,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,0,381.83,0.0,0.0,0,0,0,1.5397,0,0,0,0,0,1,0.93,0,0,0,0,0,0.0,False,False,none,
117,2025-01-07 16:42:35,837,6198,8118,8338,5038.5,8.5251,16,1,0,0,7,2,5.08,0,0.0,6684.34,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,0,1524.21,0.0,0.0,0,0,0,3.3056,0,0,0,0,0,1,5.96,0,0,0,0,0,4.95,False,False,none,
118,2025-01-07 17:11:57,1056,9697,12680,13046,3889.06,8.2662,17,1,0,0,0,2,0.44,0,0.0,7800.78,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,0,345.79,0.0,0.0,0,0,0,11.2469,0,0,0,0,0,1,1.38,0,0,0,0,0,0.4,False,False,none,
119,2025-01-07 17:44:26,994,35530,46441,47818,935.05,6.8417,17,1,0,0,6,1,4.16,0,0.0,1128.88,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,0,722.02,0.0,0.0,0,0,0,1.295,0,0,0,0,0,1,4.76,0,0,0,0,0,3.46,False,False,none,
120,2025-01-07 17:44:45,1027,7079,9255,9528,1869.88,7.5342,17,1,0,0,3,3,5.09,0,0.0,3051.57,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,0,720.84,0.0,0.0,0,0,0,2.594,0,0,0,0,0,1,5.58,0,0,0,0,0,4.23,False,False,none,
121,2025-01-07 18:06:17,1302,1279,1655,1720,2284.49,7.7343,18,1,0,0,1,2,2.12,0,0.0,1663.35,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,0,3802.72,0.0,0.0,0,0,0,0.6008,0,0,0,0,0,1,2.11,0,0,0,0,0,1.59,False,False,none,
122,2025-01-07 18:32:41,336,37729,49333,50773,9487.49,9.1578,18,1,0,0,1,2,4.91,0,0.0,1359.2,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,0,3977.3,0.0,0.0,0,0,0,2.3854,0,0,0,0,0,1,5.1,0,0,0,0,0,4.45,False,False,none,
123,2025-01-07 19:06:04,910,4062,5357,5470,1084.05,6.9894,19,1,0,0,6,2,5.42,0,0.0,2946.33,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.41,0,561.03,0.0,0.0,0,0,0,1.9322,0,0,0,0,0,1,5.64,0,0,0,0,0,5.06,False,False,none,
124,2025-01-07 19:11:07,1431,20418,26681,27441,1416.54,7.2567,19,1,0,0,3,1,3.12,0,0.0,1318.69,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,0,602.17,0.0,0.0,0,0,0,2.3524,0,0,0,0,0,1,3.75,0,0,0,0,0,2.48,False,False,none,
125,2025-01-07 19:26:33,837,30916,40392,41614,3030.89,8.0169,19,1,0,0,7,1,0.07,0,0.0,3188.0,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,1,5038.5,0.0,0.0,0,1,1,0.6015,0,0,0,0,0,1,0.23,0,0,0,0,0,0.0,False,False,none,
126,2025-01-07 19:39:46,640,10572,13805,14234,3469.43,8.152,19,1,0,0,8,1,1.35,0,0.0,3544.22,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,0,5101.75,0.0,0.0,0,0,0,0.68,0,0,0,0,0,1,1.82,0,0,0,0,0,0.95,False,False,none,
127,2025-01-07 19:48:52,773,25340,33096,34091,2022.08,7.6124,19,1,0,0,1,3,3.5,0,0.0,1692.21,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,0,2289.49,0.0,0.0,0,0,0,0.8832,0,0,0,0,0,1,3.85,0,0,0,0,0,3.14,False,False,none,
128,2025-01-07 19:50:13,730,39620,51802,53320,9092.17,9.1153,19,1,0,0,9,2,5.95,0,0.0,1584.13,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,0,17117.53,0.0,0.0,0,0,0,0.5312,0,0,0,0,0,1,6.11,0,0,0,0,0,5.79,False,False,none,
129,2025-01-07 20:01:30,364,18978,24811,25509,2617.57,7.8704,20,1,0,0,4,0,4.76,0,0.0,3152.95,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,3.74,0,2650.96,0.0,0.0,0,0,0,0.9874,0,0,0,0,0,1,5.69,0,0,0,0,0,3.91,False,False,none,
130,2025-01-07 20:13:29,79,32558,42527,43816,2170.0,7.6829,20,1,0,0,1,2,1.61,0,0.0,1981.19,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,3,2171.13,554.81,0.0,0,1,3,0.9995,0,0,0,0,0,1,1.99,0,0,0,0,0,1.47,False,False,none,
131,2025-01-07 20:13:48,972,25005,32648,33647,5347.52,8.5846,20,1,0,0,2,1,2.6,0,0.0,1553.65,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,0,9226.97,0.0,0.0,0,0,0,0.5796,0,0,0,0,0,1,3.52,0,0,0,0,0,1.85,False,False,none,
132,2025-01-07 20:28:09,1238,25617,33468,34470,495.92,6.2084,20,1,0,0,5,1,0.06,0,0.0,674.63,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,0,433.48,0.0,0.0,0,0,0,1.144,0,0,0,0,0,1,0.0,0,0,0,0,0,0.0,False,False,none,
133,2025-01-07 21:29:57,979,11554,15085,15538,3676.92,8.2101,21,1,0,0,9,2,3.05,0,0.0,1355.7,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,0,14605.26,0.0,0.0,0,0,0,0.2518,0,0,0,0,0,1,3.56,0,0,0,0,0,2.47,False,False,none,
134,2025-01-07 21:32:47,797,27249,35602,36670,4011.46,8.2972,21,1,0,0,2,3,0.29,0,0.0,1614.47,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,0,8834.08,0.0,0.0,0,0,0,0.4541,0,0,0,0,0,1,0.24,0,0,0,0,0,0.0,False,False,none,
135,2025-01-07 23:53:02,891,36631,47881,49294,2086.78,7.6439,23,1,0,0,6,1,2.53,0,0.0,2941.08,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,0,640.37,0.0,0.0,0,0,0,3.2587,0,0,0,0,0,1,2.54,0,0,0,0,0,2.34,False,False,none,
136,2025-01-08 02:10:07,60,26282,34312,35373,1753.37,7.4699,2,2,0,1,4,2,5.48,0,0.0,720.25,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,2.19,0,2414.26,0.0,0.0,0,0,0,0.7263,0,0,0,0,0,1,5.62,0,0,0,0,0,5.06,False,False,none,
137,2025-01-08 06:47:07,206,26398,34467,35524,576.26,6.3583,6,2,0,0,6,1,2.71,0,0.0,633.69,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,0,430.44,0.0,0.0,0,0,0,1.3388,0,0,0,0,0,1,2.68,0,0,0,0,0,1.71,False,False,none,
138,2025-01-08 08:08:43,1146,4404,5809,5940,1828.71,7.5119,8,2,0,0,6,0,2.9,0,0.0,2361.26,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,0,774.38,0.0,0.0,0,0,0,2.3615,0,0,0,0,0,1,3.64,0,0,0,0,0,2.27,False,False,none,
139,2025-01-08 08:44:50,18,28663,37466,38572,6022.89,8.7035,8,2,0,0,2,1,3.78,1,4806.27,4806.27,0.0,4806.27,1.93088,1.2531,0.0,0,0.0,0,0.0,0,0.0,1,4806.27,0.0,2,4261.82,1285.35,0.0,0,0,2,1.4132,1,1,1,0,1,0,1.93,1,1,1,0,0,1.93,False,False,none,
140,2025-01-08 08:45:54,373,9224,12059,12419,1317.76,7.1844,8,2,0,0,5,2,1.62,0,0.0,2184.16,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,2,927.69,335.19,0.0,0,0,2,1.4205,0,0,0,0,0,1,1.93,0,0,0,0,0,1.24,False,False,none,
141,2025-01-08 09:20:23,695,4981,6533,6702,2830.5,7.9486,9,2,0,0,8,1,4.57,0,0.0,670.94,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,0,6853.42,0.0,0.0,0,0,0,0.413,0,0,0,0,0,1,5.26,0,0,0,0,0,4.05,False,False,none,
142,2025-01-08 09:23:25,961,2519,3290,3410,3703.62,8.2173,9,2,0,0,9,2,6.5,0,0.0,1584.49,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,3.63,1,2030.35,0.0,0.0,0,0,1,1.8241,0,0,0,0,0,1,6.59,0,0,0,0,0,6.29,False,False,none,
143,2025-01-08 09:49:15,1226,9763,12771,13134,4153.65,8.332,9,2,0,0,8,1,0.37,0,0.0,2603.05,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,0,4997.18,0.0,0.0,0,0,0,0.8312,0,0,0,0,0,1,0.87,0,0,0,0,0,0.32,False,False,none,
144,2025-01-08 10:00:28,180,3455,4539,4646,1621.31,7.3916,10,2,0,0,0,2,5.32,0,0.0,1867.22,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,0,533.32,0.0,0.0,0,0,0,3.04,0,0,0,0,0,1,6.14,0,0,0,0,0,5.25,False,False,none,
145,2025-01-08 10:09:49,561,19019,24862,25561,3175.66,8.0636,10,2,0,0,4,1,2.58,0,0.0,3298.45,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,1,579.45,0.0,0.0,0,0,1,5.4805,0,0,0,0,0,1,3.08,0,0,0,0,0,1.89,False,False,none,
146,2025-01-08 10:14:39,1144,13499,17612,18161,3421.69,8.1382,10,2,0,0,7,0,1.77,0,0.0,5330.61,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,0,1738.62,0.0,0.0,0,0,0,1.968,0,0,0,0,0,1,1.92,0,0,0,0,0,0.77,False,False,none,
147,2025-01-08 10:18:30,460,4404,5810,5940,1672.97,7.423,10,2,0,0,0,0,2.99,1,1828.71,1828.71,0.0,1828.71,0.090127,0.9148,0.0,0,0.0,0,0.0,1,1828.71,1,1828.71,0.0,0,432.05,0.0,0.0,0,0,0,3.8722,0,0,0,0,0,1,3.44,1,1,1,0,1,0.09,False,False,none,
148,2025-01-08 11:39:25,209,33097,43236,44568,2240.14,7.7147,11,2,0,0,4,2,5.2,0,0.0,2485.77,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,0,2442.19,0.0,0.0,0,0,0,0.9173,0,0,0,0,0,1,5.38,0,0,0,0,0,4.65,False,False,none,
149,2025-01-08 11:44:37,64,35620,46560,47947,1928.56,7.565,11,2,0,0,7,3,2.35,0,0.0,1851.74,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,0,1956.22,0.0,0.0,0,0,0,0.9859,0,0,0,0,0,1,0.0,0,0,0,0,0,1.55,False,False,none,
